ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director,full_title
255404,Kamen Rider Kabuto,2006-01-29,"Seven years ago, a meteorite struck the Shibuya district of Tokyo. Alien lifeforms known as the Worms, emerged from the meteorite and became a threat to humanity. Ever since, Souji Tendou has been training while waiting for the Kabuto Zecter so that he may properly take up the mantle of Kamen Rider Kabuto. Making many enemies while at the same time meeting other Riders with mysterious origins, Tendou attempts to accomplish his goal at all costs: to destroy all Worms that threaten humanity.",0.017497999962790008,0.9,0.009302325581395349,https://image.tmdb.org/t/p/w500/qvlhnpGVCILnAGrUwnVJ8zSitBf.jpg,https://image.tmdb.org/t/p/w780/xngrvYTbSQXyp8pmLdI2GvMTkV8.jpg,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",Unrated,"['super speed', 'meteor crash', 'henshin heroes', 'tokusatsu', '甲斗']",Unknown,Kamen Rider Kabuto (2006)
2159,GoGo Sentai Boukenger,2006-02-19,"Every era has an individual that begins a journey seeking the way of the road. The numerous adventures they encounter are harsh, relentless, and life threatening. It is the burning souls of these brave individuals that lead human beings to the future. People called them Adventurers. The Search Guard Successor Foundation collects treasures from all around the world that are scarce and about to be lost forever. Among the treasures, the secretive finds that contained dangerous powers were called “Precious”. If these Precious were to be robbed and utilized by Negative Syndicates, people would be put in serious danger. This is why the S.G.S. will form a secret unit to locate and defend Precious. The name of the unit is Boukengers.",0.21638076987478838,0.7,0.07906976744186046,https://image.tmdb.org/t/p/w500/nN7EqhHvIYa1R0cvYmEfXyo8bet.jpg,https://image.tmdb.org/t/p/w780/v2wiAoSf3b0t0UmonVSYJI3yWXH.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",Unrated,"['monster', 'treasure hunt', 'superhero', 'giant robot', 'giant monster', 'superhero team', 'kaiju', 'military', 'ancient civilization', 'futuristic vehicle', 'mythical artifact', 'sentai', 'super sentai', 'henshin heroes', 'tomb raiding', 'tokusatsu']",Unknown,GoGo Sentai Boukenger (2006)
5646,Ultraman Mebius,2006-04-08,"Ultraman Mebius is a Japanese television series produced by Tsuburaya Productions and Chubu-Nippon Broadcasting. It is the 17th TV series and 40th anniversary production in the Ultra Series, which first began in 1966. It premiered on the Tokyo Broadcasting System on April 8, 2006. Unlike the two prior entries, Ultraman Nexus and Ultraman Max, Mebius was moved from Saturday mornings to Saturday evenings at 05:30. ""Mebius"" is the Japanese approximation of Möbius; the Möbius strip is a recurring motif in the series and the show going to air in Korea in April 2012.  The series opens with the introduction of the rookie Ultraman Mebius, who is sent to Earth by the Father of Ultra. The series is set 40 years after the shows of Ultraman, and makes many references from Ultra Q through to Ultraman 80.",0.1365141677054457,0.85,0.06511627906976744,https://image.tmdb.org/t/p/w500/v19lPIh9qGwEc6OHVJdpwlaxOyI.jpg,https://image.tmdb.org/t/p/w780/mb3gGHWfsFfdKTA4xgEPigQsT54.jpg,['Action & Adventure'],PG,"['monster', 'hero', 'villain', 'superhero', 'alien', 'giant monster', 'dinosaur', 'alien invasion', 'super power', 'kaiju', 'anniversary', 'supervillain', 'aging superhero', 'kyodai hero', 'ultraman', 'returning hero', 'giant hero', 'henshin heroes', 'tokusatsu']",Unknown,Ultraman Mebius (2006)
259906,Kamen Rider Den-O,2007-01-28,Ryotaro Nogami transforms into Kamen Rider Den-O traveling to different times using the time-traveling train DenLiner to battle the Imagin monsters and preventing them from altering the past to affect the present and future.,0.04467524977208878,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/pjTsShTX5Ma2W9vWO6EKq5zfxYV.jpg,https://image.tmdb.org/t/p/w780/LIVFFsAEEpRf05u4G0Z9ApISnF.jpg,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",R,"['time travel', 'train', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider Den-O (2007)
3238,Juken Sentai Gekiranger,2007-02-18,"Beast-Fist is a form of martial arts where the powers of a beast can be acquired by sensing the beast in their hearts. There are two relative schools of the Beast-Fist. One, the Beast-Fist of justice, Geki Juken Beast Arts. And one, the evil Beast-Fist of Rin Juken Akugata. The two schools of warriors learn and change in order to increase in power every day, as they are destined to clash.",0.15318889653761,0.75,0.05116279069767442,https://image.tmdb.org/t/p/w500/gYCSwF9wHsDUMSIODBk1cORW06z.jpg,https://image.tmdb.org/t/p/w780/kPNMAEfngDfu3zsjAX6ogS6Uoyf.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",R,"['martial arts', 'kung fu', 'monster', 'sports', 'superhero', 'mecha', 'giant robot', 'giant monster', 'superhero team', 'wild child', 'kaiju', 'super sentai', 'animal robot', 'henshin heroes', 'tokusatsu', 'gekiranger']",Unknown,Juken Sentai Gekiranger (2007)
261889,Kawaii! JeNny,2007-10-01,"Jenny, along with her two friends Akira and Nadeshiko, are recruited by a powerful man named Mr. Crown to become a trio of superheroines. Together, the ""Sweets Angels"" fight against the evil Sister B and her partners the Bears to save the Earth's fashion and sweets.",0.001725613499786041,0.0,0.0,https://image.tmdb.org/t/p/w500/21iFfyTavCNmo9jQKjQQVqcT1cE.jpg,,"['Kids', 'Action & Adventure']",R,['tokusatsu'],Unknown,Kawaii! JeNny (2007)
6726,Cutie Honey: The Live,2007-10-02,"The Panther Claw organization is driven by a relentless pursuit of wealth, using any means necessary to achieve their goals. However, their plans start to unravel thanks to the unexpected interference of a seemingly ordinary girl. This girl, who initially encounters Panther Claw by chance, turns out to be Kisaragi Honey, the ‘daughter’ of the brilliant cyberneticist Dr. Kisaragi Koshirou. Recognizing her value, Panther Claw’s four members race to capture Cutie Honey.  Kisaragi Honey, also known as Cutie Honey, is not alone in her fight. She is joined by two allies, Saotome Miki (Sister Miki) and Kenmochi Yuki (Sister Yuki). Together, they work to thwart Panther Claw’s schemes and protect Honey from being exploited.",0.05149398128337272,0.62,0.018604651162790697,https://image.tmdb.org/t/p/w500/nK6smRKjzhzfQS6SN2PfKBk2uUq.jpg,https://image.tmdb.org/t/p/w780/vBjQLIETOykOZPjMB70ZlLE0nBu.jpg,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']",R,"['based on manga', 'cutie honey', 'henshin heroes', 'magical girl', 'tokusatsu']",Unknown,Cutie Honey: The Live (2007)
6680,Ultraseven X,2007-10-05,"Ultraseven X is the 23rd entry in the Tsuburaya Productions' long-running Ultra Series. It is a revival of the 1967 classic Ultra Seven, and is the first in Tsuburaya Productions' Ultra hero series to be exclusively for an adult audience and in wide screen high-definition format. The show first aired on October 5, 2007 at 2.15am on CBC and 2.25am on TBS.",0.026498167407765727,0.85,0.037209302325581395,https://image.tmdb.org/t/p/w500/5jR82lOTAlAHhi6r3zrpUwv8VuZ.jpg,https://image.tmdb.org/t/p/w780/iu2FF46MKz92bxHZlSp8OXdyv9V.jpg,['Action & Adventure'],Unrated,"['kaiju', 'kyodai hero', 'ultraman', 'tokusatsu']",Unknown,Ultraseven X (2007)
261680,Kamen Rider Kiva,2008-01-27,"22 years after the disappearance of his father, Wataru Kurenai lives in an infamous ""haunted house"" where he is destined as Kamen Rider Kiva to fight Fangires, a species of life force-draining vampires who can assume stained glass-like monster body that his father fought years ago before his disappearance. The story is split between Wataru in the present (2008–09) and his father Otoya in the past (1986–87), slowly revealing the link between the Fangire race and Kiva.",0.05537312322089714,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/6BdKgFr5wViKddmsIB00JtY1mKO.jpg,https://image.tmdb.org/t/p/w780/e7FTq5suxTSqFVciJmlr7tNm8kq.jpg,"['Drama', 'Sci-Fi & Fantasy', 'Mystery', 'Action & Adventure', 'Kids']",R,"['vampire', 'stained glass', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider Kiva (2008)
5615,Engine Sentai Go-Onger,2008-02-17,"The Barbaric Machine Clan “Gaiark” was exiled from the Machine World by the Engines, who are huge machines that have their own will. With the exile, the Gaiark switched their target to the world of humans and attacked to pollute the Earth in order to make it more habitable for them. This is when three young individuals with hearts of justice stand up as Go-Ongers.",0.1344536642542187,0.63,0.08372093023255814,https://image.tmdb.org/t/p/w500/bHcrJjOR59vm87r2RFYRrcDxkDp.jpg,https://image.tmdb.org/t/p/w780/9ifgcsYIRgVyoROUpWpefP7dBAV.jpg,"['Comedy', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",R,"['monster', 'pollution', 'superhero', 'alternate dimension', 'racing', 'mecha', 'giant robot', 'giant monster', 'super power', 'superhero team', 'talking car', 'kaiju', 'futuristic vehicle', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Engine Sentai Go-Onger (2008)
6978,Tomica Hero: Rescue Force,2008-04-05,"Tomica Hero: Rescue Force is a Japanese tokusatsu television series that began airing April 5, 2008, on TV Aichi. It is the first Tomica Hero series based on Takara Tomy's Tomica toy car line. The characters use Tomica's Super Tools and Super Vehicles to help save people from Super-Disasters and battle the evil causing them. It is the second tokusatsu series that Takara Tomy has been involved in following Madan Senki Ryukendo. It is directed by Masato Tsujino, and written by Shinichi Inotsume and Hiroyuki Kawasaki, the same team behind Ryukendo. A film for Tomica Hero: Rescue Force was released in December 2008.",0.05651733055498708,0.7375,0.018604651162790697,https://image.tmdb.org/t/p/w500/pNKF8AOXKx0QPGFIrLJpN2PT1vf.jpg,,"['Action & Adventure', 'Kids']",R,"['henshin heroes', 'tokusatsu']",Unknown,Tomica Hero: Rescue Force (2008)
77238,Kamen Rider: Dragon Knight,2009-01-03,"Kamen Rider: Dragon Knight is an American science fiction superhero television series that originally aired on The CW, as part of the CW4Kids programming block, from December 13, 2008 to December 26, 2009. It is an adaptation of the Japanese tokusatsu show Kamen Rider Ryuki and is the second installment in the Kamen Rider franchise to be adapted for American audiences after Saban's Masked Rider in 1995. The series was developed for television by Steve and Michael Wang and produced by Jimmy Sprague through Adness Entertainment.",0.07331764311894176,0.8158,0.4418604651162791,https://image.tmdb.org/t/p/w500/4iUza77ACk3cpCqs4z4Fk5joJr8.jpg,https://image.tmdb.org/t/p/w780/iaOaxd0LgPaxSene0rYDtFUklBZ.jpg,"['Action & Adventure', 'Drama', 'Kids', 'Sci-Fi & Fantasy']",Unrated,"['amnesia', 'kidnapping', 'superhero', 'alternate dimension', 'alien', 'super power', 'missing parent', 'doppelgänger', 'sfx', 'based on tv series', 'war', 'adaptation', 'power suit', 'tokusatsu']",Unknown,Kamen Rider: Dragon Knight (2009)
261692,Masked Rider DCD,2009-01-25,"Nine universes of the previous Kamen Riders from the Heisei era are merging into one, something that would destroy all the worlds. To prevent this, Tsukasa Kadoya transforms into Kamen Rider Decade and is told that to protect his own world he must travel to all of the other Kamen Riders' worlds (Another Rider's worlds) and eliminate the anomalies in those worlds. Along the way, confronting the mysterious Narutaki and the thief Daiki Kaito, they are joined by Yusuke Onodera of the World of Kuuga and Kivala of the World of Kiva.",0.06273139965394706,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/6VbrSVUKwnFvs6DctkYzVAxgLOg.jpg,https://image.tmdb.org/t/p/w780/oN6pyYUpi2j5F1H3DZiBt3TMcBh.jpg,"['Drama', 'Action & Adventure', 'Kids', 'Sci-Fi & Fantasy', 'Mystery']",Unrated,"['parallel world', 'henshin heroes', 'tokusatsu']",Unknown,Masked Rider DCD (2009)
16347,Samurai Sentai Shinkenger,2009-02-15,"For eighteen generations, samurai of the Shiba Clan have suppressed the evil intentions of the Gedoushu, malevolent spirits that enter the world of the living from gaps between buildings and other structures. Now, Takeru Shiba, the youngest head of the Shiba Clan must gather his four vassals in order to battle the Gedoushu under the revived Doukoku Chimatsuri as the Shinkengers.",0.1386956036391375,0.73,0.09302325581395349,https://image.tmdb.org/t/p/w500/omT1VhZy2R1SmQyrqVMmM5P85LF.jpg,https://image.tmdb.org/t/p/w780/2PE9z3QAmjoMUvsKcJ0lzEwLFOc.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",R,"['monster', 'samurai', 'family clan', 'superhero', 'mecha', 'giant robot', 'giant monster', 'demon', 'super power', 'superhero team', 'ronin', 'kaiju', 'youkai', 'feudal lord', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Samurai Sentai Shinkenger (2009)
16229,Tomica Hero: Rescue Fire,2009-04-04,"Tomica Hero: Rescue Fire is a Japanese tokusatsu television series based on Takara Tomy's Tomica toy car line. A sequel to Tomica Hero: Rescue Force, Rescue Fire tells of another branch of the United Fire-Defense Agency that helps save people from Super-Fire created by demons seeking to make people suffer. This series marks the beginning as well as an end of a program franchise dubbed the Tomica Hero Series. The Tomica Hero story was concluded in the special stage production Nissan Haul Special Live Stage FINAL that featured the return of Obuchi, a new R4, and the return of the original R4.",0.04071238534670413,0.97,0.013953488372093023,https://image.tmdb.org/t/p/w500/kCbkoKs5zIT69wIAU35ahGcIo8E.jpg,https://image.tmdb.org/t/p/w780/mYZFXIWBjTO6zNnJmYuhykD6RMa.jpg,['Action & Adventure'],Unrated,"['rescue', 'superhero team', 'rescue from fire', 'henshin heroes', 'tokusatsu']",Unknown,Tomica Hero: Rescue Fire (2009)
262157,Kamen Rider W,2009-09-06,"In the windy city of Fuuto, detective Shotaro Hidari and his partner, the mysterious Philip combine to become the two-in-one Kamen Rider, W in order to fight creatures called ""Dopants"" that abuse the power of items called Gaia Memories.",0.06876407002920985,0.9,0.009302325581395349,https://image.tmdb.org/t/p/w500/Ai1mP9JSjQGDe3eEhPF2HaUm6bn.jpg,https://image.tmdb.org/t/p/w780/j8592C7VNK7lnT84VnC77HlvHsY.jpg,"['Action & Adventure', 'Drama', 'Mystery', 'Sci-Fi & Fantasy', 'Kids']",R,"['amnesia', 'detective agency', 'drug', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider W (2009)
31606,Tensou Sentai Goseiger,2010-02-14,"The alien invasion force called Warstar destroy the Heaven’s Tower, the bridge between the Earth and the Gosei World, home of the Gosei Angels. Five apprentice Gosei Angels who happened to be on the Earth transform into Goseiger and fight to defend the Earth.",0.21064112820703643,0.71,0.06046511627906977,https://image.tmdb.org/t/p/w500/eoRnlSWTPBcSuil3XMoFLFXtae4.jpg,https://image.tmdb.org/t/p/w780/uy6x1cJuuRReGfMnwGkRfCsD3Te.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",R,"['angel', 'monster', 'super computer', 'superhero', 'mecha', 'giant robot', 'giant monster', 'fallen angel', 'robot', 'alien invasion', 'single father', 'ancient culture', 'superhero team', 'kaiju', 'guardian angel', 'sentai', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Tensou Sentai Goseiger (2010)
132692,Shotaro Hidari Hard-Boiled Delusion Diary,2010-02-21,"It's hard being a hard-boiled detective and a Kamen Rider, especially when you have such an annoying girl who owns your detective agency. Shotaro often lets his mind wander following some of Kamen Rider W's most memorable cases.",0.013204896835289958,0.0,0.0,https://image.tmdb.org/t/p/w500/86pAM8PcQLmHNBGW40km5l3PKwX.jpg,,"['Comedy', 'Sci-Fi & Fantasy']",Unrated,"['detective', 'monster', 'daydream', 'superhero', 'private investigator', 'spin off', 'dream sequence', 'based on tv series', 'tokusatsu']",Unknown,Shotaro Hidari Hard-Boiled Delusion Diary (2010)
197112,Super Sentai Versus Series Theater,2010-05-23,"The Super Sentai Versus Series Theater (スーパー戦隊VSシリーズ劇場 Sūpā Sentai Bāsasu Shirīzu Gekijō) was a special event on TV Asahi during the run of Tensou Sentai Goseiger, airing an hour before. This show was a compilation of thirteen Super Sentai crossover movies in half-hour parts (from Chouriki Sentai Ohranger: Ole vs. Kakuranger through Juken Sentai Gekiranger vs. Boukenger) as well as Kyukyu Sentai GoGo-V the Movie: Sudden Shock! A New Warrior; all broken into half-hour parts (usually two-parts; Hyakujuu Sentai Gaoranger vs. Super Sentai had three). The movies had commentary at the beginning and end by the Goseiger about the teams and the storylines within the movies and along with that, they also talk about what's coming up on their show.",0.010214143518949191,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/tSxEwVJ7vsxYXUkK5qAWWy1fTRx.jpg,https://image.tmdb.org/t/p/w780/uARLzKIDeCkNgX7uWYBFMGKRLij.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",R,"['super sentai', 'tokusatsu', 'goseiger']",Unknown,Super Sentai Versus Series Theater (2010)
247761,Manpuku Shoujo Dragonet,2010-07-03,"Maya, Mei, and Runa Shijo are detectives who work at the detective office of Tokuko Shijo, their aunt. At the same time, the girls helps with their parents' Chinese restaurant. However, no one knows, they all are descendants of the dragon tribe, and they transform into dragon warriors called Dragonet . Their goal is solving the incident caused by the evil tiger tribe.",0.020493404528456344,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/3B8iaYmdQcdeJLMLBa37osllMmo.jpg,,"['Sci-Fi & Fantasy', 'Action & Adventure']",R,['tokusatsu'],Unknown,Manpuku Shoujo Dragonet (2010)
262250,Kamen Rider OOO,2010-09-05,"Eiji Hino is a wanderer who has no place to call home and a tragic past. When metallic creatures known as the Greeed awaken after their 800-year slumber to attack humans and feed off of their desires, the disembodied arm of the Greeed named Ankh gives Eiji a belt and three Medals to fight the other Greeed as Kamen Rider OOO. The mysterious Kougami Foundation approaches Eiji and begins assisting him in his fight against the Greeed, though their true motives are not clear. As Eiji fights the Greeed and their Yummy monsters, learning more about the Greeed and Ankh, he starts to find a purpose beyond his journey.",0.07734562503488439,0.93,0.013953488372093023,https://image.tmdb.org/t/p/w500/3bVZefIWO23W4Em2HA6jL2qvaTH.jpg,https://image.tmdb.org/t/p/w780/u4T03SUoBmqeUD3hOYlA44G4zb2.jpg,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy', 'Kids']",R,"['greed', 'desire', 'henshin heroes', 'tokusatsu', 'hilarious', 'homunculi']",Unknown,Kamen Rider OOO (2010)
95707,Kaizoku Sentai Gokaiger,2011-02-13,"A group of young pirates from space come to Earth to obtain the ""Greatest Treasure in the Universe"", which can only be acquired after obtaining the Ultimate Powers of the 34 Super Sentai. However, they end up running afoul of the Space Empire Zangyack, whose earlier invasion forces were wiped out by the 34 Super Sentai long ago. As a result, the space pirates use ""pirate copies"" of the powers of the older teams and fight the Zangyack forces as the Gokaigers.",0.21796219464548178,0.73,0.09302325581395349,https://image.tmdb.org/t/p/w500/yHHf6ERcZMp3av3Bw41FYR68F9I.jpg,https://image.tmdb.org/t/p/w780/x3fvIdnXluHW2XgPont68E7tFCn.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",R,"['monster', 'treasure hunt', 'superhero', 'giant robot', 'giant monster', 'pirate', 'superhero team', 'kaiju', 'pirate ship', 'space pirate', 'futuristic vehicle', 'otaku', 'spaceship', 'sentai', 'super sentai', 'evil empire', 'fanboy', 'returning hero', 'henshin heroes', 'tokusatsu']",Unknown,Kaizoku Sentai Gokaiger (2011)
204821,"OOO, Den-O, All Riders: Let's Go Kamen Riders: ~Let's Look! Only Your 48 Riders~",2011-03-11,"OOO, Den-O, All Riders: Let's Go Kamen Riders: ~Let's Look! Only Your 48 Riders~ (ネット版 オーズ・電王・オールライダー レッツゴー仮面ライダー ～ガチで探せ！君だけのライダー48～, Nettoban Ōzu Den'ō Ōru Raidā: Rettsu Gō Kamen Raidā ~Gachi de Sagase! Kimi dake no Raidā Fōtī Eito~) is the series of net movies accompanying OOO, Den-O, All Riders: Let's Go Kamen Riders. The films total to 48 shorts that were released every Friday beginning March 11, 2011. Each webisode focuses on a Kamen Rider that matches a specific Zodiac sign and a blood type.",0.008293177547489258,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/1FGilyLhhiagdmBVve0Cj5dOw6t.jpg,,[],R,"['superhero', 'spin off', 'blood type', 'webisode', 'zodiac signs', 'tokusatsu']",Unknown,"OOO, Den-O, All Riders: Let's Go Kamen Riders: ~Let's Look! Only Your 48 Riders~ (2011)"
262247,Kamen Rider Fourze,2011-09-04,"After discovering technology that transforms him into the hero Kamen Rider Fourze, high school student Gentaro Kisaragi forms a special club called the ""Kamen Rider Club"" to combat the evil forces infiltrating their school, and along the way, makes friends with everyone he meets.",0.059377848890211915,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/jgPm3pvDgmYH3FOqFrZnCJjs8sD.jpg,https://image.tmdb.org/t/p/w780/38ggDUA3BTmUZ3IQyckoV9mlUDs.jpg,"['Action & Adventure', 'Drama', 'Kids', 'Sci-Fi & Fantasy']",Unrated,"['high school', 'outer space', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider Fourze (2011)
42361,Tokumei Sentai Go-Busters,2012-02-26,"New CE 2012. the mysterious organization Vagras aims to threaten the city by stealing the Enetron which is a new power source supporting people’s life. It's up to the Go-Busters to protect the city alongside their partners, the Buddyroids.",0.1807056875476753,0.7125,0.07441860465116279,https://image.tmdb.org/t/p/w500/5z8xQxlrS074NPSjlngFzYhM5t0.jpg,https://image.tmdb.org/t/p/w780/aOasd5CZ4qFMfm5XL7PhIMYj1q4.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama', 'Kids']",R,"['artificial intelligence (a.i.)', 'monster', 'superhero', 'alternate dimension', 'mecha', 'giant robot', 'giant monster', 'orphan', 'superhero team', 'kaiju', 'military', 'transforming robot', 'special ops', 'futuristic vehicle', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Tokumei Sentai Go-Busters (2012)
43199,Danger 5,2012-02-27,"Set in a bizarre, 1960's inspired version of World War II, the action comedy series follows the finest group of spies the Allies have to offer on a mission to kill Adolf Hitler.",0.045047349718134296,0.7373000000000001,0.3116279069767442,https://image.tmdb.org/t/p/w500/qPfORQ0E1c9qWiRzKaD6bTmX3r0.jpg,https://image.tmdb.org/t/p/w780/5DoUE20asv2gdd1TYCDmIrlUi1i.jpg,"['Comedy', 'Action & Adventure']",Unrated,"['spy', 'world war ii', 'parody', 'spoof', '1960s', 'absurdism', 'retrofuturism', '80s style', 'adolf hitler', 'space time', 'kyodai hero', 'spies', 'space-time continuum', 'tokusatsu']",Unknown,Danger 5 (2012)
78591,Hikonin Sentai Akibaranger,2012-04-06,"A beautiful-yet-awkward genius recruits three otaku to protect Akihabara. Powered only by their own delusions, and aiming to be acknowledged as a true Sentai team, they become the Unofficial Sentai, Akibaranger!",0.12863960259725762,0.82,0.05581395348837209,https://image.tmdb.org/t/p/w500/fT5Zg4QozU5AhrxdhAXrAUiz7Nn.jpg,https://image.tmdb.org/t/p/w780/kESijGSMntyboKF193JY8U4jrEi.jpg,"['Action & Adventure', 'Comedy']",R,"['surrealism', 'breaking the fourth wall', 'spin off', 'otaku', 'akihabara', 'sentai', 'super sentai', 'henshin heroes', 'absurdist humor', 'tokusatsu']",Unknown,Hikonin Sentai Akibaranger (2012)
126110,Dragon Force,2012-05-25,"In 2026, human science and technology are highly developed, solar energy, geothermal energy, wind energy and other environmentally friendly energy sources are widely promoted. People live rich and satisfied. Suddenly one day, the genius inventor Dr. J detected that these environmentally friendly energy sources suddenly disappeared. Mankind has fallen into a major ecological crisis. The environmental protection base decided to select a group of outstanding members to form a steel flying dragon to investigate the causes of the global environmental crisis.",0.15569126867476607,0.7,0.004651162790697674,https://image.tmdb.org/t/p/w500/igokvajiRgBPMmsm0Rm9NH7iFu2.jpg,https://image.tmdb.org/t/p/w780/AmmSTK9huJClbwaWqxSIfWVhLi8.jpg,"['Kids', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Animation']",R,"['hero', 'villain', 'cartoon', 'superhero', 'giant robot', 'robot', 'supervillain', 'masked hero', '3d animation', 'henshin heroes', 'tokusatsu']",Unknown,Dragon Force (2012)
139654,Kamen Rider Wizard,2012-09-02,"Phantoms, monstrous beings born out of the hopelessness and despair of humans, have been appearing and causing chaos. Battle mage Haruto Soma, uses the magical Wizard rings to turn into Kamen Rider Wizard and fight to protect the light of hope. Why did he undertake this fate? And what is the Phantoms' goal?",0.05719641295652013,1.0,0.009302325581395349,https://image.tmdb.org/t/p/w500/sJzKAatHFCYYx8MgKdbdxMZuTOn.jpg,https://image.tmdb.org/t/p/w780/pykICaIHB88WxoDZ20u3MNpZMXL.jpg,"['Action & Adventure', 'Drama', 'Kids', 'Sci-Fi & Fantasy']",R,"['magic', 'superhero', 'henshin heroes', 'magic ring', 'tokusatsu']",Unknown,Kamen Rider Wizard (2012)
280136,快乐酷宝,2012-12-29,No summary available,0.01938175593964539,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/nMqv6O52RP2J4VKlxYsGL4HxPoB.jpg,https://image.tmdb.org/t/p/w780/4ScSoAbvWPgm7iHEcAQPCAmRUiU.jpg,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']",R,"['space', 'based on toy', 'proxy battle', 'tokusatsu']",Unknown,快乐酷宝 (2012)
85236,Neo Ultra Q,2013-01-12,"Ultra Q has returned, and continues investigations of monstrous appearances and strange ecological phenomenons.",0.022753911700682805,0.9199999999999999,0.018604651162790697,https://image.tmdb.org/t/p/w500/djEI8o2F2GaFPaJlpEXrgtShBZI.jpg,https://image.tmdb.org/t/p/w780/hgE9oHz2R0uKxpB0VqZDDFofZKf.jpg,"['Mystery', 'Sci-Fi & Fantasy']",Unrated,"['kaiju', 'tokusatsu']",Unknown,Neo Ultra Q (2013)
95503,Zyuden Sentai Kyoryuger,2013-02-17,"The Deboth Army who invaded the Earth in the time of the dinosaurs has revived. Wise God Torin selects 5 brave individuals who can defeat their respective Zyudenryu and give them powers to become the “People of the Strong Dragons”, Kyoryuger.",0.2181296396212023,0.6799999999999999,0.06046511627906977,https://image.tmdb.org/t/p/w500/v44FiDxb8p9695BAsQLbLocv6bl.jpg,https://image.tmdb.org/t/p/w780/1mkEozbN99hnd09ZgiIDbPFAfQD.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Comedy']",Unrated,"['monster', 'superhero', 'mecha', 'giant robot', 'giant monster', 'dinosaur', 'samba', 'alien invasion', 'ancient culture', 'superhero team', 'kaiju', 'super sentai', 'robot dinosaur', 'hero-villain love', 'henshin heroes', 'tokusatsu']",Unknown,Zyuden Sentai Kyoryuger (2013)
204825,Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Otsu!: Heroo! Answers,2013-04-12,"To promote the movie Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Z, Toei released a series of Internet clips under the collective title Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Otsu!: Heroo! Answers (ネット版 仮面ライダー× スーパー戦隊×宇宙刑事 スーパーヒーロー大戦乙!(おつ) ～Heroo!知恵袋～, Nettoban Kamen Raidā × Sūpā Sentai × Uchū Keiji: Supā Hīrō Taisen Otsu! ~Hīrō! Chiebukuro~). The net movies also featured characters from Tsuburaya Productions and Marvel Comics. Toei Tokusatsu BB and TV Asahi began distribution on April 12, 2013.",0.01061415096094811,1.0,0.004651162790697674,https://image.tmdb.org/t/p/w500/jEHJGbAqA75lRfBVNJX1a4LlIvb.jpg,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy', 'Kids']",R,"['superhero', 'spin off', 'super sentai', 'metal hero', 'super hero wars', 'tokusatsu', 'webisodes']",Unknown,Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Otsu!: Heroo! Answers (2013)
