ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director
100659,Amazon Riders,4/1/2016,"Dormant, experimental cells begin to awaken inside their human hosts, turning them into creatures called 'Amazons'. Two Amazons- Jin Takayama and Haruka Mizusawa- transform into Kamen Riders Amazon Alpha and Amazon Omega, aiming to exterminate the growing threat.",2.8736,8.5,17,https://image.tmdb.org/t/p/w500/bQhhO0nSRlnHSIlQUuVUkO8YlKw.jpg,https://image.tmdb.org/t/p/w780/wjMBJf4RNwfn8K1Skv7GWph3MbL.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama, Mystery",TV-MA,"alcohol, monster, investigation, remake, superhero, murder, gore, super power, reboot, special ops, human experiment, based on tv series, psychological, cannibalism, body horror, tokusatsu","Yasuko Kobayashi, Hidenori Ishida, Ryuta Tasaki, Osamu Kaneda"
246507,Dancing Baby,5/1/2016,,0.6545,6,1,https://image.tmdb.org/t/p/w500/lFgEh1DMiPg7zw5CiFrcb9zB22I.jpg,https://image.tmdb.org/t/p/w780/cn4Qq5JeZxWrDGtennqULQfvRE6.jpg,"Drama, Sci-Fi & Fantasy, Action & Adventure",,tokusatsu,Shanghai Herobox Studio
67904,Ultraman Orb,7/9/2016,"A young man becomes the giant hero Ultraman Orb, a warrior of light, to battle monsters and aliens threatening Earth using the powers of his many predecessor guardians.",2.2247,8.1,14,https://image.tmdb.org/t/p/w500/y1sn57RylxVzRuwkGN9FPbfP4sP.jpg,https://image.tmdb.org/t/p/w780/92GxXCKBh7Q4TwBxpQeV2vWFwgC.jpg,"Sci-Fi & Fantasy, Action & Adventure, Comedy",AA,"japan, monster, hero, villain, superhero, extraterrestrial, giant monster, kaiju, giant, supervillain, card, ultraman, gimmick, henshin heroes, tokusatsu","Takao Nakano, Y?ji Kobayashi, Sotaro Hayashi, Akio Miyoshi, Hirotoshi Kobayashi, Hisako Kurosawa, Junichiro Ashiki, Uiko Miura, Daiki Seto, Hiroki Uchida, Sachio Yanai, Kyoko Katsuya, Shuji Yuki, Kiyotaka Taguchi, Yuichi Abe, Ryuichi Ichino, Suguru Tomita, Masayoshi Takesue"
262158,Kamen Rider Ex-Aid,10/2/2016,"The Bugster Virus, formed from video games, threatens humanity and seeks to turn Bugsters into complete beings. A hospital intern, Emu Hojo, and three other Kamen Riders (Brave, Snipe, and Lazer) must defeat the virus and save humanity.",1.8238,9,3,https://image.tmdb.org/t/p/w500/5Q7Hqe37pjjp7RSCwxH5IgpuEOT.jpg,https://image.tmdb.org/t/p/w780/2sMXfojk9pBFVVXRA69zV24ZUkN.jpg,"Action & Adventure, Drama, Kids, Sci-Fi & Fantasy",,"surgeon, transformation, stress, genius, superhero, gamer, hospital, doctor, super power, gaming, virus, pediatrician, medical drama, power suit, henshin heroes, doctors, video games, tokusatsu, urban adventure, game elements","Yuya Takahashi, Sh?jir? Nakazawa, Satoshi Morota, Kyohei Yamaguchi, Kazuya Kamihoriuchi, Koichi Sakamoto, Naoki Tamura"
69615,Zero: Dragon Blood,1/7/2017,"Rei Suzumura continues to hunt Horrors in a certain city. One day, he meets a young woman in love with photography, Alice Hiromi. After witnessing Makai Knight ZERO in action, she develops an interest in Rei. Meanwhile, a carriage crosses a far away bridge. The carriage contains a coffin in which a man lies. That man is none other than the Dragon Knight, who used the power of Dragons to hunt Horrors.",1.3545,7,5,https://image.tmdb.org/t/p/w500/fTVwmzR6TVGeoMoHx5sqm10JFIf.jpg,https://image.tmdb.org/t/p/w780/y7manO4TeQeZCu6tqUviTp1Yppv.jpg,"Sci-Fi & Fantasy, Action & Adventure",TV-MA,"knight, zero, tokusatsu","Keita Amemiya, Sumiko Umeda, Ikko Yamagishi, Fumie Arakawa"
103386,Uchu Sentai Kyuranger,2/12/2017,"All across the universe, the Jark Matter empire has conquered everything they see. Meanwhile, the insurgent force called ""Rebellion"" is established and gathers nine ultimate saviors from across the galaxy who are chosen by the Kyu Globes, magical spheres with the power of the constellations.",6.2042,7.7,12,https://image.tmdb.org/t/p/w500/8iytWcML0eVeuTbw4ckLf1cHb38.jpg,https://image.tmdb.org/t/p/w780/rHy8IcgKydtGzbugwfCD70Qc9zD.jpg,"Action & Adventure, Sci-Fi & Fantasy, Comedy, Kids",L,"monster, space battle, superhero, alien, giant robot, giant monster, rebellion, alien invasion, super power, superhero team, kaiju, ancient prophecy, spaceship, super sentai, evil empire, returning hero, henshin heroes, tokusatsu","Nobuhiro Mouri, Kento Shimoyama, Naruhisa Arakawa, Tete Inoue, Takayuki Shibasaki, Noboru Takemoto, Teruaki Sugihara, Hiroyuki Kat?, Kazuhiro Sugami"
70476,Kamen Sentai Gorider,3/25/2017,"Five characters who ""should not be in this world"" have appeared before Emu. These characters are Kamen Riders who have either died or disappeared. The mystery behind their revival is linked both to someone manipulating strings behind the scenes and the ""ultimate superhero team"" Kamen Sentai Gorider.",0.9599,7.4,8,https://image.tmdb.org/t/p/w500/aMKiivHDEmE7V3WNt946ojxKnY.jpg,https://image.tmdb.org/t/p/w780/uq6jdfO27K77aeSsPb9mc3Hq9E8.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",,"back from the dead, sentai, henshin heroes, tokusatsu","Kento Shimoyama, Kazuya Kamihoriuchi, Tsuyoshi Miyazaki, Hiroshi Butsuda"
128554,Power Rangers Dino Force Brave,4/1/2017,"Power Rangers Dino Force Brave is a South Korean-Japanese superhero series that serves as the sequel to Zyuden Sentai Kyoryuger’s Korean dub, Power Rangers Dino Force.  The show was later dubbed into Japanese and aired in Japan as Zyuden Sentai Kyoryuger Brave.",1.3821,7.5,12,https://image.tmdb.org/t/p/w500/7fVOuYEdogkUJagxJJkOsupXE1G.jpg,https://image.tmdb.org/t/p/w780/aq73Xh3bwqpO7lIwAOxq1UQ5QhZ.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy, Family, Comedy",ALL,"sequel, superhero, miniseries, dinosaur, super power, superhero team, sentai, super sentai, robot dinosaur, henshin heroes, tokusatsu","Kento Shimoyama, Koichi Sakamoto"
215739,MAGMIZER,5/10/2017,,1.4962,7.5,2,https://image.tmdb.org/t/p/w500/164escH5P1n49rV7xGy15UlCKJt.jpg,https://image.tmdb.org/t/p/w780/hFJ9hsUo0laa4bKJCmizeERT3de.jpg,,,tokusatsu,"Hirokazu Fujisawa, Y?saku Furuya, Masaya Takahashi"
73169,Ultraman Geed,7/8/2017,"After escaping from the raid of giant monster Skull Gomora, Riku Asakura and his partner Pega stumbled upon a secret base lied 500 m underground. Given the Geed Riser and Ultra Capsules by operating system Rem, he transforms into Ultraman Geed and becomes a hero that his childhood inspired.",3.8062,9,6,https://image.tmdb.org/t/p/w500/u6dKNxX3G7WoALemWxlbDVXdi9t.jpg,https://image.tmdb.org/t/p/w780/epxEjAHBtnX7sABk6g11jymJ0LJ.jpg,"Action & Adventure, Sci-Fi & Fantasy",6+,"monster, hero, villain, superhero, alien, giant monster, kaiju, supervillain, capsule, evil family, kyodai hero, ultraman, gimmick, henshin heroes, tokusatsu","Hirotaka Adachi, Uiko Miura, Sachio Yanai, Misaki Morie, Junichiro Ashiki, Toshizo Nemoto, Kyoko Katsuya, Koichi Sakamoto, Ryuichi Ichino, Masayoshi Takesue, Suguru Tomita, Kiyotaka Taguchi, Ryo Ikeda, Ryoichi Ito"
139653,Kamen Rider Build,9/3/2017,"10 years ago when the Pandora Box was discovered on Mars and brought to Earth, it's activated and creates a Skywall which divides Japan into Touto, Seito, and Hokuto resulting into untold chaos. Along with creating a complex power dynamic between the three regions, the event brings waves of monsters called Smash down on the country, who terrorize and attack the citizens. Sento Kiryu, an amnesiac taken in by a mysterious cafe owner named Soichi Isurugi who provides him with a belt called the Build Driver that allows him to turn into Kamen Rider Build, which he uses to fight the Smash on his own.",1.9388,7,3,https://image.tmdb.org/t/p/w500/j5wleNH0wSETDRfXErqGQvXW06Q.jpg,https://image.tmdb.org/t/p/w780/fq7KRio375bJznT2R0YNsE3gKu0.jpg,"Action & Adventure, War & Politics, Sci-Fi & Fantasy, Drama, Kids",12,"planet mars, amnesia, wall, superhero, science and technology, war, henshin heroes, tokusatsu","Shogo Muto, Ryuta Tasaki, Kazuya Kamihoriuchi, Satoshi Morota, Shojiro Nakazawa, Kyohei Yamaguchi, Takayuki Shibasaki"
84619,Kaitou Sentai Lupinranger vs. Keisatsu Sentai Patranger,2/11/2018,"The Lupin Collection, a vast ensemble of dangerous items acquired by the legendary gentleman thief Arsène Lupin, is stolen by an interdimensional crime syndicate known as the Ganglars. However, they receive opposition from two Super Sentai teams: the Lupinrangers, who aim to steal back the collection to live up their namesake's reputation and save those they have lost, and the Patrangers, who are tasked with upholding justice by retrieving the collection and taking down the Gangler.",3.3419,7.9,11,https://image.tmdb.org/t/p/w500/rF8ev6C92BhltZTbS2wz9AmSpRc.jpg,https://image.tmdb.org/t/p/w780/eVaNJRpo0NGip1zIndO73P2vmis.jpg,"Comedy, Sci-Fi & Fantasy, Kids",,"monster, anti hero, double agent, police, superhero, thief, alternate dimension, organized crime, giant robot, giant monster, superhero team, gentleman thief, kaiju, futuristic vehicle, phantom thief, triple agent, super sentai, henshin heroes, tokusatsu","Junko Komura, Naruhisa Arakawa, Akatsuki Yamatoya, Kaori Kaneko, Teruaki Sugihara, Hiroyuki Kato, Shojiro Nakazawa, Katsuya Watanabe, Koichiro Hayama"
81959,Ultraman R/B,7/7/2018,"The two main characters, Katsumi and Isami Minato, are brothers who live with their younger sister and father who runs a specialty store. One day, they found the R/B Gyro and R/B Crystals, which transforms Katsumi into Ultraman Rosso and Isami into Ultraman Blu.",1.5595,8.4,7,https://image.tmdb.org/t/p/w500/aySvBToQIdAOMMXvnhydkQ1Kwbx.jpg,https://image.tmdb.org/t/p/w780/wKgyoeuDTuiCCIVhyfOOSAk1Gfx.jpg,"Action & Adventure, Sci-Fi & Fantasy",10,"monster, hero, villain, superhero, giant monster, kaiju, supervillain, duo, kyodai hero, ultraman, gimmick, henshin heroes, tokusatsu","Takao Nakano, Junki Takegami, Satoshi Ito, Sachio Yanai, Hirotaka Adachi, Toshizo Nemoto, Y?ji Kobayashi, Hirotoshi Kobayashi, Kyoko Katsuya, Junichiro Ashiki, Misaki Morie, Aya Satsuki, Masayoshi Takesue, Kiyotaka Taguchi, Ryuichi Ichino, Takanori Tsujimoto, Ryoichi Ito, Makoto Kamiya"
84617,Keisatsu Sentai Patranger feat. Kaitou Sentai Lupinranger: The Other Patren #2,8/4/2018,"Keisatsu Sentai Patranger Feat. Kaitou Sentai Lupinranger: Another Patren 2gou is a web-exclusive series released on Toei Tokusatsu Fan Club, and is comprised two episodes. The events of the special episodes takes place before episode 27 of the main series. The plot revolves around the former police officer who had the role of Patren 2gou.",0.7573,10,1,https://image.tmdb.org/t/p/w500/AlSmmjsfzjSuhBDHVz7yHyqDMyc.jpg,https://image.tmdb.org/t/p/w780/o5eoR7lgMhqXqidJ8ee7tLOPA2O.jpg,"Action & Adventure, Drama, Crime",,tokusatsu,"Tsuyoshi Kida, Koichiro Hayama"
261927,Kamen Rider Zi-O,9/2/2018,"Sougo Tokiwa who always dreamed of becoming a king encounters a mysterious girl who came from the future and warns him that he would become the king of all time, Kamen Rider Zi-O, who destined to rule the world.",2.0806,9,2,https://image.tmdb.org/t/p/w500/mfxCaDok0RsdjRaJ9R9lfCgLdGa.jpg,https://image.tmdb.org/t/p/w780/eZehJ9NuqALor1mkNgIUABsUxWk.jpg,"Action & Adventure, Drama, Kids, Sci-Fi & Fantasy",,"time travel, henshin heroes, demon lord, tokusatsu, 假面骑士时王","Kento Shimoyama, Nobuhiro Mouri, Toshiki Inoue, Ryuta Tasaki, Shojiro Nakazawa, Koichi Sakamoto, Satoshi Morota, Takayuki Shibasaki, Kazuya Kamihoriuchi, Kyohei Yamaguchi, Naoki Tamura"
157684,Armor Hero Hunter,10/17/2018,,1.4841,1,1,https://image.tmdb.org/t/p/w500/bLqV26okr4vsGRlmnBpq2TUy4QD.jpg,https://image.tmdb.org/t/p/w780/8A5UBpQ9KLl02BHob5LfJplduhS.jpg,"Drama, Action & Adventure, Sci-Fi & Fantasy",,"armor hero, tokusatsu","Bingyi Zhou, Cao Shenjun, Takanori Shibahara"
120409,Kishiryu Sentai Ryusoulger,3/17/2019,"65 million years ago, the knights of the Ryusoul Tribe were selected to participate in a war campaign against the dictating Druidon Tribe who sought to rule Earth. But the Druidon's war campaign was halted by the meteor that brought the age of the dinosaurs to an end, forcing them to flee into space. Meanwhile, the Kishiryu were placed in a deep sleep as a failsafe should the Druidon return. The chosen knights choose to live in peace while passing their mantle down across generations. In the present day, the Druidon return to reclaim Earth as the current generation of knights, the Ryusoulgers, battle them with the support of Ui Tatsui and her father Naohisa Tatsui.",4.8962,8.1,10,https://image.tmdb.org/t/p/w500/q6XIuNXkR1vLFDuG55A1T8JZ5mj.jpg,https://image.tmdb.org/t/p/w780/m8TNcX1UmWfv0e9SmtCa9WOTqHJ.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids",,"monster, superhero, knight, giant robot, giant monster, dinosaur, alien infection, super power, superhero team, kaiju, ancient evil, super sentai, henshin heroes, tokusatsu","Junpei Yamaoka, Ayumi Shimo, Naruhisa Arakawa, Akatsuki Yamatoya, Kaori Kaneko, Hiroya Taka, Kazuya Kamihoriuchi, Shojiro Nakazawa, Katsuya Watanabe, Koichi Sakamoto, Hiroki Kashiwagi, Hiroyuki Kat?"
88597,Ultraman Taiga,7/6/2019,"Aliens have been emigrating to Earth secretly, but only a handful knows about this truth. Living in such a society, the main character Hiroyuki Kudo begins working at a private security organization E.G.I.S. (Enterprise of Guard and Investigation Services). The organization takes care of cases related with aliens, and Hiroyuki works day and night to protect peace. However, there lies a huge secret in him, which he himself is not aware of. He carries Ultraman Taiga’s “particle of light”. The new story begins as Taiga’s powers revive from Hiroyuki’s body!",2.0735,7.2,10,https://image.tmdb.org/t/p/w500/nJTT3rKPkbgNmPF7nRVaZlDFYiW.jpg,https://image.tmdb.org/t/p/w780/koPD4IamMcpawQg200QK56l0OSX.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"hero, key, secret organization, villain, light, transformation, investigation, superhero, space, alien, energy, super power, kaiju, supervillain, organization, ultra, kyodai hero, ultraman, gimmick, giant hero, henshin heroes, powers, secret, private security organization, tokusatsu","Aya Satsuki, Junichiro Ashiki, Sachio Yanai, Uiko Miura, Hirotoshi Kobayashi, Kyoko Katsuya, Misaki Morie, Sotaro Hayashi, Takao Nakano, Ryuichi Ichino"
155371,Kamen Rider Zero-One,9/1/2019,"Humagears, created by the leading company for A.I., HIDEN Intelligence, serve humanity's every convenience. But a cyber-terrorist organization begins hacking the Humagears in a conspiracy that turns them into monsters. Aruto Hiden has taken over at HIDEN Intelligence, and along with the CEO's post, he also takes over the responsibility for Kamen Rider Zero-One by using his company's technology. Aruto tries to keep the peaceful world between humans and Humagears with his Humagear secretary, while A.I.M.S., a military squad, pursues the terrorists!",1.163,9,2,https://image.tmdb.org/t/p/w500/jx3p0jcUMb4jrxQ8MbUffQ2XHpG.jpg,https://image.tmdb.org/t/p/w780/gWb3SdAoaEng1s3akEfzU81K4qY.jpg,"Action & Adventure, Drama, Kids, Sci-Fi & Fantasy",,"artificial intelligence (a.i.), superhero, henshin heroes, tokusatsu","Yuya Takahashi, Teruaki Sugihara, Shojiro Nakazawa, Kyohei Yamaguchi, Satoshi Morota, Takayuki Shibasaki, Kazuya Kamihoriuchi, Taku Mochizuki"
106803,Mashin Sentai Kiramager,3/8/2020,"After the kingdom of Crystalia is plunged into a deep darkness by Yodonheim, the army of darkness. Princess Mabushina, comes to Earth with the Kiramai Stones to find individuals with strong ""shining spirits"" to become the Kiramagers and fight against the Yodonheim Army.",3.891,8.2,11,https://image.tmdb.org/t/p/w500/6TEM6hXTkMiIt5TWnea7mlI37Sk.jpg,https://image.tmdb.org/t/p/w780/yuKiwB9FTfisZeilVMb2ThFzgEJ.jpg,"Action & Adventure, Kids, Sci-Fi & Fantasy",,"monster, princess, superhero, alternate dimension, mecha, betrayal, giant robot, giant monster, superhero team, kaiju, gemstone, super sentai, henshin heroes, tokusatsu","Naruhisa Arakawa, Ayumi Shimo, Kaori Kaneko, Riku Sanjo, Tete Inoue, Michiko Yokote, Tomihiko Tokunaga, Kyohei Yamaguchi, Koichi Sakamoto, Katsuya Watanabe, Hiroyuki Kat?, Kiyotaka Taguchi, Ryuta Tasaki, Noboru Takemoto, Koichiro Hayama"
234575,GARO -VERSUS ROAD-,4/2/2020,"After hearing the rumor about a mysterious virtual reality headset which allows the wearer to participate in Versus Road game from his friend Hoshiai, Kuon finds himself acquired one of said headsets and enters the game along with 99 chosen players. There, the ring mistress of the game, Shuka, presents a golden suit of armor as the game's grand prize and explains that the first level's goal is to survive by any means necessary as their numbers are getting halved. To increase the challenge, two biomechanical demon beasts, Horrors, are released upon the players where the demons will devour those who failed to escape their grasp.",0.6373,7.5,2,https://image.tmdb.org/t/p/w500/r9Ap7jNpydcv1CKLn2RJyiDN1WV.jpg,https://image.tmdb.org/t/p/w780/iSgIXEOmndmoCtJ5AG7ClGQ18I1.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",,"super power, garo, henshin heroes, tokusatsu","Toshiki Inoue, Keita Amemiya"
101005,Ultraman Z,6/20/2020,"The newest Ultra Hero is Ultraman Zett, the disciple of Ultraman Zero, who is now celebrating his tenth anniversary! An admirer of Zero, Zett worked hard to become a member of the “Inter Galactic Defense Force.” With a passion inherited from his teacher Zero, Zett is an Ultraman who always looks forward and forges ahead.",2.237,8.8,14,https://image.tmdb.org/t/p/w500/9xE0tlBJjWZNjY7BbY0fRaNCe9p.jpg,https://image.tmdb.org/t/p/w780/iLQucv01matzXCUNjflrv6umUKV.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"hero, villain, superhero, medal, kaiju, supervillain, card, ultraman, gimmick, henshin heroes, tokusatsu","Satoshi Suzuki, Takao Nakano, Sotaro Hayashi, Y?ji Kobayashi, Toshizo Nemoto, Jun Tsugita, Ryo Ikeda, K?ta Fukihara, Kiyotaka Taguchi"
123593,Police × Warrior Love Patrina !,7/26/2020,,0.7605,7.2,4,https://image.tmdb.org/t/p/w500/eiI2E3NbSKc0SWa5DCTH9ddNNmv.jpg,,"Action & Adventure, Kids, Sci-Fi & Fantasy, Drama",NR,"idol group, idol, tokusatsu","Yoichi Kato, Mao Aoki, Kana Matsui, Yuya Nakazono"
255623,Kamen Rider Saber,9/6/2020,"Touma Kamiyama is a novelist and the owner of the Fantastic Kamiyama Bookstore. Passionate about books, he can't stop talking about it once he gets started. He also has a heated side and values a promise above all else. He becomes Kamen Rider Saber, the flame swordsman, and joins the Sword of Logos after having a fateful encounter with the Sword of Flames, Rekka.",1.24,10,1,https://image.tmdb.org/t/p/w500/xpHwEeattFtP2YhozENNrK5NYmC.jpg,https://image.tmdb.org/t/p/w780/zjg0FX0H5ExD4UXF58Bhwj3u2Jv.jpg,"Action & Adventure, Drama",12,"sword, fairy tale, books, henshin heroes, tokusatsu","Takuro Fukuda, Keiichi Hasegawa, Nobuhiro Mouri, Hiroki Uchida, Kazuya Kamihoriuchi, Satoshi Morota, Shojiro Nakazawa, Kyohei Yamaguchi, Takayuki Shibasaki"
120398,Kikai Sentai Zenkaiger,3/7/2021,"When an all-powerful enemy appears to destroy all parallel worlds, a hero with the spirit of all Super Sentai will rise to fight back. Transforming into Zenkaiser, he joins forces with four robots called Kikainoids with the spirit of Super Sentai robos from across history.",3.5892,8.2,18,https://image.tmdb.org/t/p/w500/bIbl2G9baVu44sUqaa4pcIm9xQz.jpg,https://image.tmdb.org/t/p/w780/sAU68MsnmbOS5Fdz34jGIFRkuH6.jpg,"Action & Adventure, Kids, Sci-Fi & Fantasy",,"fortune teller, monster, superhero, alternate dimension, mecha, giant robot, giant monster, robot, super power, superhero team, missing parent, kaiju, absurdist, grandmother grandson relationship, sentai, super sentai, henshin heroes, tokusatsu","Junko Komura, Nobuhiro Mouri, Saburo Yatsude, Shojiro Nakazawa, Hiroyuki Kato, Ryuta Tasaki, Kyohei Yamaguchi, Katsuya Watanabe, Satoshi Morota, Shinichiro Shirakura, Naomi Takebe, Koichi Yada"
197252,Gridknight Fight,6/16/2021,A tokusatsu miniseries and live-action spin-off of SSSS.Dynazenon.,0.7773,0,0,https://image.tmdb.org/t/p/w500/oqfdHz42E7kmjZO0iO3qkVCbgvn.jpg,,,,"kaiju, kyodai hero, henshin heroes, tokusatsu, gridman","Yuichi Abe, Masahiro Onda, Tomoyoshi Aso, Hiroyasu Shibuya, Hiroyuki Okano"
126577,High-Speed Parahero Gand-D,6/26/2021,"Daishi Morimiya is a high school student whose dream is to become a wheelchair, track-and-field athlete. In addition to that, Miyako Fukai, a former wheelchair athlete, becomes Daishi’s coach. One day, a handsome alien falls from the sky when Daishi was practicing with Miyako, surrounded by his friends and father (who is employed at an old factory). The handsome alien named Goo, after escaping a mass genocide somewhere in Earth’s binary star, warns Daishi and his friends that Earth is in danger. Then, a giant lizard-like monster who is after Goo, attacks Daishi’s household. That’s when Goo’s Mode Shifter begins to emit light, radiating Daishi. His body is completely transformed by a special protector. The transformed Daishi charges at the monster while still in his wheelchair.",0.7906,10,1,https://image.tmdb.org/t/p/w500/angC1GUJFKZpcaXZgiVaoTzFRfn.jpg,https://image.tmdb.org/t/p/w780/52KNjM7p43UuTLCgWo1ACd4TMBm.jpg,"Drama, Family, Sci-Fi & Fantasy, Action & Adventure",TV-G,"paraplegic, hero, wheelchair, speed, wheelchair user   , superhero, alien, miniseries, disability, disabled person, good versus evil, henshin heroes, mini-drama, tokusatsu","Yukiko Manabe, Hirotoshi Kobayashi, Takanori Tsujimoto"
129715,Kyusei Sentai Wakuseiber,7/2/2021,"Kyuusei Sentai Wakuseiber, alternatively spelled Wakusaver, is a Japanese Tokusatsu web-television series created by AV company GIGA in homage to Toei's Super Sentai series. The show airs exclusively on YouTube for all-ages, with its final episode, an extended cut of episode five with AV content, being exclusively on an adults-only DVD and digital download.",4.1076,0,0,https://image.tmdb.org/t/p/w500/na8bbbmER8KISQKiWUvpBogs0Mf.jpg,https://image.tmdb.org/t/p/w780/tXPfLEpHejNZP6pR2kiwtTKgM5Q.jpg,"Action & Adventure, Drama, Comedy, Sci-Fi & Fantasy",,"superhero, parody, super power, homage, japanese, sentai, henshin heroes, tokusatsu",GIGA Tokusatsu Production
123417,Ultraman Trigger: New Generation Tiga,7/10/2021,"Young Kengo Manaka lives on Mars. As he lives out his peaceful, day-to-day life, the monster Golba suddenly appears, throwing the town into chaos! Meanwhile, Kengo has a fateful meeting with a giant stone statue sleeping deep beneath the ground on Mars. When Kengo becomes one with an Ultra-Ancient light, his destiny is forcefully thrown into motion!",1.4612,7.2,17,https://image.tmdb.org/t/p/w500/dbdC74YfFWG3FNbur2swe5H8ABP.jpg,https://image.tmdb.org/t/p/w780/vTb9WpA8WEmb11GqfEQ5errGzSo.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",,"japan, planet mars, monster, hero, villain, superhero, extraterrestrial, giant monster, kaiju, giant, supervillain, new generation, spaceship, ultraman, gimmick, henshin heroes, tokusatsu","Junichiro Ashiki, Toshizo Nemoto, Keigo Koyanagi, Sotaro Hayashi, Sumio Uetake, Jun Tsugita, Naoki Hayashi, Koichi Sakamoto"
132803,Juuko Tokusou Dinnovator,8/20/2021,"Juuko Tokusou Dinnovator, is a Japanese Tokusatsu web-television series created by AV company GIGA in homage to Toei's Metal Heroes series. The show airs exclusively on YouTube for all-ages, with its final episode being exclusively on an adults-only DVD and digital download.",2.5132,0,0,https://image.tmdb.org/t/p/w500/2wxRCSRx1zGAjw09oT2B8d1hUU1.jpg,https://image.tmdb.org/t/p/w780/xZt5H4j4wjj0HmtKc1QK2WV3Ecs.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",,"superhero, parody, super power, superhero team, homage, japanese, tokusatsu",GIGA Tokusatsu Production
262125,Kamen Rider Revice,9/5/2021,"In 1971, a scientific expedition in Latin America had uncovered an ancient artifact containing the remains of the demon Giff, leading to the creation of the Vistamps. In the present day, the remains of Giff now lie in the hands of a demon cult called the Deadmans, who seek to resurrect him by converting peoples' inner demons into their fold. Fenix, a governmental organization opposing the Deadmans, have developed the Revice Driver for someone with complete control over their inner demon. Ikki Igarashi, a young man who runs a public bath with his family, comes into acquisition of the belt while forming a contract with his inner demon Vice. Together, as Kamen Rider Revi and Vice, they are Kamen Rider Revice!",1.2759,10,1,https://image.tmdb.org/t/p/w500/zhl1UCIkIxyp38LpVZcuzyW8OWs.jpg,https://image.tmdb.org/t/p/w780/cbSWb7IBELVCnAmOYgkmwMMYehg.jpg,"Action & Adventure, Drama, Kids, Sci-Fi & Fantasy, Mystery",12,"stamp, demon, family, bathhouse, henshin heroes, deal with the devil, tokusatsu","Hanta Kinoshita, Ryuta Tasaki, Shojiro Nakazawa, Kyohei Yamaguchi, Satoshi Morota, Takayuki Shibasaki, Kazuya Kamihoriuchi, Taku Mochizuki, Naomi Takebe"
153219,Mahou Bishoujo Senshi Fontaine,12/3/2021,Mahou Bishoujo Senshi Fontaine is the fourth tokusatsu show created by GIGA for all ages.,4.6717,0,0,https://image.tmdb.org/t/p/w500/cMYVKLSpkSbGnWj2idyMNKAaKWB.jpg,,"Sci-Fi & Fantasy, Action & Adventure",,tokusatsu,"Takahashi Uta, Kanshaku"
156573,Kamen Rider Revice: The Mystery,1/30/2022,"A murder has happened in an isolated pension. Igarashi Ikki, together with his devil partner Vice, and Kadota Hiromi become detectives to solve the mystery.",1.4694,6.5,2,https://image.tmdb.org/t/p/w500/tt0eabMET8gydBNCxHK6fkCRfNz.jpg,https://image.tmdb.org/t/p/w780/mKbEiwdKbQiG8wcP75y7tdm8oUL.jpg,"Sci-Fi & Fantasy, Mystery, Crime, Drama",,"detective, monster, superhero, romance, spin off, crossover, tokusatsu","Hiroki Uchida, Koichiro Hayama"
194485,Avataro Sentai Donbrothers meets Kamen Rider Den-O: Aim for it! The Don-O,3/1/2022,A short 3-episode crossover between Avataro Sentai Donbrothers and Kamen Rider Den-O that aired on Bandai official YouTube channel.,0.7138,10,1,https://image.tmdb.org/t/p/w500/wJ5m8vvrXgtkIq6KB5qwsehMJ2n.jpg,https://image.tmdb.org/t/p/w780/cu1C5GoChAksELYsMcpPBHWfBr2.jpg,"Action & Adventure, Comedy, Sci-Fi & Fantasy",,"monster, superhero, superhero teamup, crossover, tokusatsu","Saburo Yatsude, Kazuyuki Chatani"
153918,Avataro Sentai Donbrothers,3/6/2022,"21 years ago, a baby arrived on earth inside of a peach. Today, five warriors based on the legend of Momotaro fight enemies that are inhabiting humans, invisible to the naked eye. Together they fight to take back gears based on previous Super Sentai.",4.3818,8.8,20,https://image.tmdb.org/t/p/w500/fieQdzJBzZNHvZLWw2N6pmkB0Ys.jpg,https://image.tmdb.org/t/p/w780/soKecvGiZsaBkn1OWe23MPRegI9.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids",,"sequel, superhero, mecha, giant robot, giant monster, monkey, dog, superhero team, kaiju, japanese folklore, pheasant, absurdist, absurdism, sentai, super sentai, henshin heroes, momotaro, oni, surreal humor, enemies to friends, tokusatsu","Toshiki Inoue, Ryuta Tasaki, Hiroyuki Kat?, Katsuya Watanabe, Satoshi Morota, Kyohei Yamaguchi, Sh?jir? Nakazawa"
